detector_id,name,route,direction,lat,lon,lane
3135,Mainline sensor,I-94,EB,44.96422,-93.23944,2
3136,Mainline sensor,I-94,EB,44.96422,-93.23944,3
3137,Mainline sensor,I-94,EB,44.96445,-93.22971,4
3138,Mainline sensor,I-94,WB,44.96458,-93.23013,0
3139,Mainline sensor,I-94,WB,44.96504,-93.22865,1
3140,Mainline sensor,I-94,WB,44.96504,-93.22865,2
3141,Mainline sensor,I-94,WB,44.96504,-93.22865,3
3142,Mainline sensor,I-94,WB,44.96504,-93.22865,4
3143,Mainline sensor,I-94,WB,44.96723,-93.22064,0
3144,Mainline sensor,I-94,WB,44.96703,-93.22436,0
3145,Mainline sensor,I-94,EB,44.9664,-93.22515,0
3146,Mainline sensor,I-94,EB,44.96696,-93.22039,0
3147,Mainline sensor,I-94,EB,44.96696,-93.22039,0
3148,Mainline sensor,I-94,EB,44.9644,-93.22994,0
3149,Mainline sensor,I-94,EB,45.07583,-93.3432,3
3150,Mainline sensor,I-94,EB,44.96475,-93.28307,1
3151,Mainline sensor,I-94,EB,44.96475,-93.28307,2
3156,Mainline sensor,I-94,EB,44.95158,-93.15975,0
3158,Mainline sensor,I-94,EB,44.95043,-93.1044,1
3159,Mainline sensor,I-94,EB,44.95377,-93.09101,0
3161,Mainline sensor,I-94,EB,44.96147,-93.212,1
3162,Mainline sensor,I-94,EB,44.96147,-93.212,2
3163,Mainline sensor,I-94,EB,44.96147,-93.212,3
3164,Mainline sensor,I-94,EB,44.95834,-93.1984,0
3165,Mainline sensor,I-94,EB,44.9582,-93.19809,0
3166,Mainline sensor,I-94,EB,44.95355,-93.18487,1
3167,Mainline sensor,I-94,EB,44.95355,-93.18487,2
3168,Mainline sensor,I-94,EB,44.95355,-93.18487,3
3169,Mainline sensor,I-94,EB,44.95355,-93.18487,4
3170,Mainline sensor,I-94,EB,44.95162,-93.17076,0
3171,Mainline sensor,I-94,EB,44.95162,-93.15644,1
3172,Mainline sensor,I-94,EB,44.95162,-93.15644,2
3173,Mainline sensor,I-94,EB,44.95162,-93.15644,3
3174,Mainline sensor,I-94,EB,44.95162,-93.15644,4
3175,Mainline sensor,I-94,EB,44.95161,-93.15079,0
3176,Mainline sensor,I-94,EB,44.95161,-93.13685,1
3177,Mainline sensor,I-94,EB,44.95161,-93.13685,2
3178,Mainline sensor,I-94,EB,44.95161,-93.13685,3
3179,Mainline sensor,I-94,EB,44.95161,-93.13685,4
3180,Mainline sensor,I-94,EB,44.95163,-93.13311,0
3181,Mainline sensor,I-94,EB,44.95107,-93.11582,0
3183,Mainline sensor,I-94,EB,44.95359,-93.0901,0
3184,Mainline sensor,I-94,EB,44.95181,-93.08576,0
3185,Mainline sensor,I-94,EB,44.9535,-93.08035,1
3186,Mainline sensor,I-94,EB,44.9535,-93.08035,2
3187,Mainline sensor,I-94,EB,44.9535,-93.08035,3
3188,Mainline sensor,I-94,EB,44.95485,-93.07485,1
3189,Mainline sensor,I-94,EB,44.95485,-93.07485,2
3190,Mainline sensor,I-94,EB,44.95485,-93.07485,3
3191,Mainline sensor,I-94,EB,44.95189,-93.06805,1
3192,Mainline sensor,I-94,EB,44.95189,-93.06805,2
3193,Mainline sensor,I-94,EB,44.95189,-93.06805,3
3194,Mainline sensor,I-94,EB,44.95183,-93.0662,1
3195,Mainline sensor,I-94,EB,44.95183,-93.0662,2
3196,Mainline sensor,I-94,EB,44.95372,-93.07985,0
3197,Mainline sensor,I-94,EB,44.95448,-93.07768,1
3198,Mainline sensor,I-94,EB,44.95448,-93.07768,2
3199,Mainline sensor,I-94,EB,44.95485,-93.07485,4
3200,Mainline sensor,I-94,WB,44.96257,-93.21311,1
3201,Mainline sensor,I-94,WB,44.96257,-93.21311,2
3202,Mainline sensor,I-94,WB,44.96257,-93.21311,3
3203,Mainline sensor,I-94,WB,44.96,-93.20091,0
3204,Mainline sensor,I-94,EB,44.95329,-93.08093,0
3205,Mainline sensor,I-94,EB,44.95329,-93.08093,0
3206,Mainline sensor,I-94,WB,44.9552,-93.18916,0
3207,Mainline sensor,I-94,WB,44.95283,-93.18185,1
3208,Mainline sensor,I-94,WB,44.95283,-93.18185,2
3209,Mainline sensor,I-94,WB,44.95283,-93.18185,3
3210,Mainline sensor,I-94,WB,44.95283,-93.18185,4
3211,Mainline sensor,I-94,WB,44.95178,-93.16205,0
3212,Mainline sensor,I-94,WB,44.95183,-93.1564,1
3213,Mainline sensor,I-94,WB,44.95183,-93.1564,2
3214,Mainline sensor,I-94,WB,44.95183,-93.1564,3
3215,Mainline sensor,I-94,WB,44.95183,-93.1564,4
3216,Mainline sensor,I-94,WB,44.95186,-93.15318,0
3217,Mainline sensor,I-94,WB,44.95181,-93.14197,0
3218,Mainline sensor,I-94,WB,44.95183,-93.13689,1
3219,Mainline sensor,I-94,WB,44.95183,-93.13689,2
3220,Mainline sensor,I-94,WB,44.95183,-93.13689,3
3221,Mainline sensor,I-94,WB,44.95183,-93.13689,4
3222,Mainline sensor,I-94,WB,44.95187,-93.1267,1
3223,Mainline sensor,I-94,WB,44.95187,-93.1267,2
3224,Mainline sensor,I-94,WB,44.95187,-93.1267,3
3225,Mainline sensor,I-94,WB,44.95187,-93.1267,4
3226,Mainline sensor,I-94,WB,44.95184,-93.12312,0
3227,Mainline sensor,I-94,WB,44.95089,-93.10608,0
3228,Mainline sensor,I-94,WB,44.95101,-93.11214,0
3229,Mainline sensor,I-94,WB,44.9533,-93.08177,0
3230,Mainline sensor,I-94,WB,44.95333,-93.08169,0
3231,Mainline sensor,I-94,WB,44.95377,-93.08043,1
3232,Mainline sensor,I-94,WB,44.95377,-93.08043,2
3233,Mainline sensor,I-94,WB,44.95377,-93.08043,3
3234,Mainline sensor,I-94,WB,44.9553,-93.07585,1
3235,Mainline sensor,I-94,WB,44.9553,-93.07585,2
3236,Mainline sensor,I-94,WB,44.9553,-93.07585,3
3238,Mainline sensor,I-94,WB,44.95211,-93.06805,1
3239,Mainline sensor,I-94,WB,44.95211,-93.06805,2
3240,Mainline sensor,I-94,WB,44.95211,-93.06805,3
3241,Mainline sensor,I-94,WB,44.95208,-93.06737,1
3242,Mainline sensor,I-94,WB,44.95208,-93.06737,2
3244,Mainline sensor,I-94,WB,44.95477,-93.07788,0
3245,Mainline sensor,I-94,EB,44.95189,-93.06805,4
3410,Mainline sensor,I-94,WB,45.07275,-93.31305,0
3411,Mainline sensor,I-94,WB,45.07599,-93.3365,0
3526,Mainline sensor,I-94,WB,44.96703,-93.22436,0
3527,Mainline sensor,I-94,WB,44.95765,-93.19611,1
3528,Mainline sensor,I-94,WB,44.95765,-93.19611,2
3529,Mainline sensor,I-94,EB,44.95498,-93.18928,1
3530,Mainline sensor,I-94,EB,44.95498,-93.18928,2
3531,Mainline sensor,I-94,EB,44.95156,-93.16196,0
3532,Mainline sensor,I-94,EB,44.95159,-93.1419,0
3533,Mainline sensor,I-94,EB,44.95161,-93.12235,0
3534,Mainline sensor,I-94,WB,44.95088,-93.10487,0
3539,Mainline sensor,I-94,EB,45.0213,-93.28346,0
356,Mainline sensor,I-94,WB,44.96637,-93.27099,1
357,Mainline sensor,I-94,WB,44.96637,-93.27099,2
358,Mainline sensor,I-94,WB,44.96637,-93.27099,3
361,Mainline sensor,I-94,WB,44.9668,-93.27543,0
362,Mainline sensor,I-94,WB,44.9668,-93.27543,1
363,Mainline sensor,I-94,WB,44.9668,-93.27543,2
364,Mainline sensor,I-94,WB,44.9668,-93.27543,3
365,Mainline sensor,I-94,WB,44.96615,-93.27861,1
366,Mainline sensor,I-94,WB,44.96615,-93.27861,2
367,Mainline sensor,I-94,WB,44.96615,-93.27861,3
368,Mainline sensor,I-94,WB,44.96615,-93.27861,4
369,Mainline sensor,I-94,WB,44.96564,-93.28046,1
37,Mainline sensor,I-94,EB,45.00669,-93.28282,0
370,Mainline sensor,I-94,WB,44.96564,-93.28046,2
371,Mainline sensor,I-94,WB,44.96564,-93.28046,3
372,Mainline sensor,I-94,WB,44.96564,-93.28046,4
373,Mainline sensor,I-94,WB,44.96486,-93.28341,1
374,Mainline sensor,I-94,WB,44.96486,-93.28341,2
375,Mainline sensor,I-94,WB,44.96458,-93.28585,1
376,Mainline sensor,I-94,WB,44.96458,-93.28585,2
377,Mainline sensor,I-94,WB,44.96458,-93.28585,3
3778,Mainline sensor,I-94,EB,44.96475,-93.28307,2
3779,Mainline sensor,I-94,EB,44.95043,-93.1044,2
378,Mainline sensor,I-94,WB,44.96478,-93.28671,1
379,Mainline sensor,I-94,WB,44.96478,-93.28671,2
38,Mainline sensor,I-94,EB,45.00431,-93.28289,1
380,Mainline sensor,I-94,WB,44.96478,-93.28671,3
381,Mainline sensor,I-94,WB,44.96563,-93.28775,1
382,Mainline sensor,I-94,WB,44.96563,-93.28775,2
383,Mainline sensor,I-94,WB,44.96563,-93.28775,3
387,Mainline sensor,I-94,WB,45.06846,-93.28752,1
388,Mainline sensor,I-94,WB,45.06846,-93.28752,2
39,Mainline sensor,I-94,EB,45.00431,-93.28289,2
390,Mainline sensor,I-94,WB,44.96813,-93.28777,1
3905,Mainline sensor,I-94,EB,45.07572,-93.32906,0
3906,Mainline sensor,I-94,EB,45.06888,-93.30024,0
391,Mainline sensor,I-94,WB,44.96813,-93.28777,2
392,Mainline sensor,I-94,WB,44.96813,-93.28777,3
399,Mainline sensor,I-94,WB,44.97059,-93.28731,1
40,Mainline sensor,I-94,EB,45.00431,-93.28289,3
400,Mainline sensor,I-94,WB,44.97059,-93.28731,2
401,Mainline sensor,I-94,WB,44.97059,-93.28731,3
407,Mainline sensor,I-94,EB,44.97006,-93.28771,1
408,Mainline sensor,I-94,EB,44.97006,-93.28771,2
409,Mainline sensor,I-94,EB,44.97006,-93.28771,3
41,Mainline sensor,I-94,EB,45.00431,-93.28289,4
413,Mainline sensor,I-94,EB,44.96594,-93.27855,1
414,Mainline sensor,I-94,EB,44.96594,-93.27855,2
415,Mainline sensor,I-94,EB,44.96594,-93.27855,3
416,Mainline sensor,I-94,EB,44.96812,-93.28801,1
417,Mainline sensor,I-94,EB,44.96812,-93.28801,2
418,Mainline sensor,I-94,EB,44.96812,-93.28801,3
419,Mainline sensor,I-94,EB,44.96594,-93.27855,4
42,Mainline sensor,I-94,EB,45.00431,-93.28289,5
420,Mainline sensor,I-94,EB,45.0213,-93.28346,0
425,Mainline sensor,I-94,EB,44.96556,-93.28797,1
426,Mainline sensor,I-94,EB,44.96556,-93.28797,2
427,Mainline sensor,I-94,EB,44.96556,-93.28797,3
43,Mainline sensor,I-94,WB,45.00429,-93.28268,1
431,Mainline sensor,I-94,EB,44.9646,-93.28686,1
432,Mainline sensor,I-94,EB,44.9646,-93.28686,2
433,Mainline sensor,I-94,EB,44.9646,-93.28686,3
434,Mainline sensor,I-94,EB,44.96463,-93.28355,0
435,Mainline sensor,I-94,EB,44.96475,-93.28307,0
4350,Mainline sensor,I-94,WB,45.21803,-93.59563,1
4351,Mainline sensor,I-94,WB,45.21803,-93.59563,2
4352,Mainline sensor,I-94,EB,45.21789,-93.59586,1
4353,Mainline sensor,I-94,EB,45.21789,-93.59586,2
44,Mainline sensor,I-94,WB,45.00429,-93.28268,2
45,Mainline sensor,I-94,WB,45.00429,-93.28268,3
451,Mainline sensor,I-94,WB,45.05142,-93.28511,1
452,Mainline sensor,I-94,WB,45.05142,-93.28511,2
453,Mainline sensor,I-94,WB,45.05142,-93.28511,3
454,Mainline sensor,I-94,WB,45.05142,-93.28511,4
455,Mainline sensor,I-94,WB,45.05407,-93.28611,0
46,Mainline sensor,I-94,WB,45.00429,-93.28268,4
468,Mainline sensor,I-94,EB,45.05816,-93.28724,1
469,Mainline sensor,I-94,EB,45.05816,-93.28724,2
47,Mainline sensor,I-94,WB,45.00429,-93.28268,5
470,Mainline sensor,I-94,EB,45.05816,-93.28724,3
471,Mainline sensor,I-94,EB,45.05816,-93.28724,4
472,Mainline sensor,I-94,WB,45.05814,-93.28702,1
473,Mainline sensor,I-94,WB,45.05814,-93.28702,2
474,Mainline sensor,I-94,WB,45.05814,-93.28702,3
475,Mainline sensor,I-94,WB,45.05814,-93.28702,4
476,Mainline sensor,I-94,EB,45.0648,-93.28621,1
477,Mainline sensor,I-94,EB,45.0648,-93.28621,2
478,Mainline sensor,I-94,EB,45.0648,-93.28621,3
479,Mainline sensor,I-94,EB,45.0648,-93.28621,4
48,Mainline sensor,I-94,WB,45.00563,-93.2827,0
481,Mainline sensor,I-94,WB,45.06443,-93.28572,1
482,Mainline sensor,I-94,WB,45.06443,-93.28572,2
483,Mainline sensor,I-94,WB,45.06443,-93.28572,3
4837,Mainline sensor,I-94,EB,45.10515,-93.46106,0
4838,Mainline sensor,I-94,EB,45.1033,-93.45873,0
4839,Mainline sensor,I-94,EB,45.08846,-93.42418,0
484,Mainline sensor,I-94,WB,45.06443,-93.28572,4
4840,Mainline sensor,I-94,EB,45.08328,-93.40312,0
4841,Mainline sensor,I-94,EB,45.08149,-93.39767,0
4842,Mainline sensor,I-94,EB,45.07863,-93.38797,0
4843,Mainline sensor,I-94,EB,45.07767,-93.36791,0
4844,Mainline sensor,I-94,EB,45.07572,-93.32906,0
4845,Mainline sensor,I-94,EB,45.06888,-93.30024,0
4848,Mainline sensor,I-94,EB,45.0213,-93.28346,0
4849,Mainline sensor,I-94,EB,44.99577,-93.28316,0
4850,Mainline sensor,I-94,EB,44.97858,-93.2876,0
4851,Mainline sensor,I-94,EB,44.96463,-93.28355,0
4852,Mainline sensor,I-94,EB,44.96475,-93.28307,0
4853,Mainline sensor,I-94,EB,44.96545,-93.26327,0
4854,Mainline sensor,I-94,EB,44.96584,-93.24815,0
4855,Mainline sensor,I-94,EB,44.96463,-93.24442,0
4856,Mainline sensor,I-94,EB,44.9644,-93.22994,0
4857,Mainline sensor,I-94,EB,44.96696,-93.22039,0
4858,Mainline sensor,I-94,EB,44.95498,-93.18928,0
4859,Mainline sensor,I-94,EB,44.95156,-93.16196,0
4860,Mainline sensor,I-94,EB,44.95159,-93.1419,0
4861,Mainline sensor,I-94,EB,44.95161,-93.12235,0
4862,Mainline sensor,I-94,EB,44.95043,-93.1044,0
4863,Mainline sensor,I-94,EB,44.95377,-93.09101,0
4864,Mainline sensor,I-94,EB,44.95329,-93.08093,0
4865,Mainline sensor,I-94,WB,44.95477,-93.07788,0
4867,Mainline sensor,I-94,WB,44.95088,-93.10487,0
4868,Mainline sensor,I-94,WB,44.9511,-93.11352,0
4869,Mainline sensor,I-94,WB,44.95185,-93.13395,0
4870,Mainline sensor,I-94,WB,44.95179,-93.15035,0
4871,Mainline sensor,I-94,WB,44.95184,-93.17088,0
4872,Mainline sensor,I-94,WB,44.95765,-93.19611,0
4873,Mainline sensor,I-94,WB,44.96035,-93.20964,0
4874,Mainline sensor,I-94,WB,44.96703,-93.22436,0
4875,Mainline sensor,I-94,WB,44.96436,-93.23846,0
4876,Mainline sensor,I-94,WB,44.96612,-93.25863,0
4877,Mainline sensor,I-94,WB,44.96683,-93.27431,0
4878,Mainline sensor,I-94,WB,44.96683,-93.27503,0
4879,Mainline sensor,I-94,WB,45.00563,-93.2827,0
4880,Mainline sensor,I-94,WB,45.02607,-93.28538,0
4881,Mainline sensor,I-94,WB,45.05407,-93.28611,0
4882,Mainline sensor,I-94,WB,45.07275,-93.31305,0
4883,Mainline sensor,I-94,WB,45.07599,-93.3365,0
4884,Mainline sensor,I-94,WB,45.07817,-93.37283,0
4885,Mainline sensor,I-94,WB,45.08012,-93.39255,0
4886,Mainline sensor,I-94,WB,45.08296,-93.40139,0
4887,Mainline sensor,I-94,WB,45.08454,-93.40626,0
4888,Mainline sensor,I-94,WB,45.08973,-93.43135,0
49,Mainline sensor,I-94,EB,45.00952,-93.28285,1
4926,Mainline sensor,I-94,WB,44.95088,-93.00895,0
4927,Mainline sensor,I-94,WB,44.95165,-93.01945,0
4928,Mainline sensor,I-94,WB,44.95151,-93.02745,0
4950,Mainline sensor,I-94,EB,44.95215,-93.03452,0
497,Mainline sensor,I-94,EB,44.96623,-93.27122,1
4978,Mainline sensor,I-94,WB,44.9487,-92.935,0
4979,Mainline sensor,I-94,WB,44.94868,-92.90749,0
498,Mainline sensor,I-94,EB,44.96623,-93.27122,2
4980,Mainline sensor,I-94,WB,44.94873,-92.86794,0
4981,Mainline sensor,I-94,WB,45.13945,-93.49537,0
499,Mainline sensor,I-94,EB,44.96623,-93.27122,3
50,Mainline sensor,I-94,EB,45.00952,-93.28285,2
5000,Mainline sensor,I-94,WB,45.08667,-93.41508,3
5001,Mainline sensor,I-94,WB,45.08667,-93.41508,4
5002,Mainline sensor,I-94,EB,45.08649,-93.4153,3
5003,Mainline sensor,I-94,EB,45.08649,-93.4153,4
5006,Mainline sensor,I-94,WB,44.97914,-93.28726,0
5011,Mainline sensor,I-94,EB,44.95181,-93.05137,1
5012,Mainline sensor,I-94,EB,44.95181,-93.05137,2
5013,Mainline sensor,I-94,EB,44.95181,-93.05137,3
5014,Mainline sensor,I-94,EB,44.95181,-93.05137,4
5015,Mainline sensor,I-94,EB,44.95181,-93.05137,5
5016,Mainline sensor,I-94,EB,44.95227,-93.04646,1
5017,Mainline sensor,I-94,EB,44.95227,-93.04646,2
5021,Mainline sensor,I-94,EB,44.95257,-93.03933,1
5022,Mainline sensor,I-94,EB,44.95257,-93.03933,2
5023,Mainline sensor,I-94,EB,44.95257,-93.03933,3
5024,Mainline sensor,I-94,EB,44.95215,-93.03452,2
5025,Mainline sensor,I-94,EB,44.95215,-93.03452,3
5026,Mainline sensor,I-94,EB,44.95127,-93.02714,0
5027,Mainline sensor,I-94,EB,44.95121,-93.02557,1
5028,Mainline sensor,I-94,EB,44.95121,-93.02557,2
5029,Mainline sensor,I-94,EB,44.95121,-93.02557,3
5030,Mainline sensor,I-94,EB,44.95119,-93.02288,0
5031,Mainline sensor,I-94,EB,44.95143,-93.01942,0
5032,Mainline sensor,I-94,EB,44.95149,-93.01781,1
5033,Mainline sensor,I-94,EB,44.95149,-93.01781,2
5034,Mainline sensor,I-94,EB,44.95149,-93.01781,3
5035,Mainline sensor,I-94,EB,44.95049,-93.00758,0
5036,Mainline sensor,I-94,EB,44.95011,-93.00442,0
5037,Mainline sensor,I-94,EB,44.94945,-92.99896,1
5038,Mainline sensor,I-94,EB,44.94945,-92.99896,2
5039,Mainline sensor,I-94,EB,44.94927,-92.99748,0
5040,Mainline sensor,I-94,EB,44.94832,-92.98877,0
5041,Mainline sensor,I-94,EB,44.94834,-92.98462,1
5042,Mainline sensor,I-94,EB,44.94834,-92.98462,2
5043,Mainline sensor,I-94,EB,44.94838,-92.98287,0
5044,Mainline sensor,I-94,EB,44.94842,-92.97176,1
5045,Mainline sensor,I-94,EB,44.94842,-92.97176,2
5046,Mainline sensor,I-94,EB,44.94842,-92.97176,3
5047,Mainline sensor,I-94,EB,44.94842,-92.97176,4
5052,Mainline sensor,I-94,WB,44.95058,-93.00641,1
5053,Mainline sensor,I-94,WB,44.95058,-93.00641,2
5054,Mainline sensor,I-94,WB,44.95058,-93.00641,3
5055,Mainline sensor,I-94,EB,44.95036,-93.00649,1
5056,Mainline sensor,I-94,EB,44.95036,-93.00649,2
5057,Mainline sensor,I-94,EB,44.95036,-93.00649,3
5058,Mainline sensor,I-94,EB,44.94945,-92.99896,3
5059,Mainline sensor,I-94,EB,44.94834,-92.98462,3
5062,Mainline sensor,I-94,EB,44.94824,-92.94052,0
5063,Mainline sensor,I-94,EB,44.94849,-92.93497,1
5064,Mainline sensor,I-94,EB,44.94868,-92.92949,1
5065,Mainline sensor,I-94,EB,44.94868,-92.92949,2
5066,Mainline sensor,I-94,EB,44.94868,-92.92949,3
5067,Mainline sensor,I-94,EB,44.94846,-92.90745,0
5068,Mainline sensor,I-94,EB,44.94843,-92.90231,1
5069,Mainline sensor,I-94,EB,44.94843,-92.90231,2
507,Mainline sensor,I-94,EB,45.05131,-93.2854,1
5070,Mainline sensor,I-94,EB,44.94843,-92.90231,3
5071,Mainline sensor,I-94,EB,44.94844,-92.89807,0
5072,Mainline sensor,I-94,EB,44.9485,-92.88363,1
5073,Mainline sensor,I-94,EB,44.9485,-92.88363,2
5074,Mainline sensor,I-94,EB,44.9485,-92.88363,3
5075,Mainline sensor,I-94,EB,44.94851,-92.8679,0
5076,Mainline sensor,I-94,EB,44.94852,-92.86592,1
5077,Mainline sensor,I-94,EB,44.94852,-92.86592,2
5078,Mainline sensor,I-94,EB,44.94852,-92.86592,3
5079,Mainline sensor,I-94,EB,44.94849,-92.85777,0
508,Mainline sensor,I-94,EB,45.05131,-93.2854,2
5080,Mainline sensor,I-94,EB,44.94853,-92.95678,1
5081,Mainline sensor,I-94,EB,44.94853,-92.95678,2
5082,Mainline sensor,I-94,EB,44.94853,-92.95678,3
5083,Mainline sensor,I-94,EB,44.94855,-92.96123,1
5084,Mainline sensor,I-94,EB,44.94855,-92.96123,2
5087,Mainline sensor,I-94,EB,44.94855,-92.96123,3
509,Mainline sensor,I-94,EB,45.05131,-93.2854,3
51,Mainline sensor,I-94,EB,45.00952,-93.28285,3
510,Mainline sensor,I-94,EB,45.05131,-93.2854,4
5100,Mainline sensor,I-94,WB,44.94876,-92.85782,0
5101,Mainline sensor,I-94,WB,44.94873,-92.86596,1
5102,Mainline sensor,I-94,WB,44.94873,-92.86596,2
5103,Mainline sensor,I-94,WB,44.94873,-92.86596,3
5104,Mainline sensor,I-94,WB,44.94873,-92.86794,0
5105,Mainline sensor,I-94,WB,44.94872,-92.88364,1
5106,Mainline sensor,I-94,WB,44.94872,-92.88364,2
5107,Mainline sensor,I-94,WB,44.94872,-92.88364,3
5108,Mainline sensor,I-94,WB,44.94869,-92.89653,0
5109,Mainline sensor,I-94,WB,44.94867,-92.90234,1
511,Mainline sensor,I-94,EB,45.05505,-93.28697,0
5110,Mainline sensor,I-94,WB,44.94867,-92.90234,2
5111,Mainline sensor,I-94,WB,44.94867,-92.90234,3
5112,Mainline sensor,I-94,WB,44.94868,-92.90749,0
5114,Mainline sensor,I-94,WB,44.94892,-92.9295,1
5115,Mainline sensor,I-94,WB,44.94892,-92.9295,2
5116,Mainline sensor,I-94,WB,44.94892,-92.9295,3
5118,Mainline sensor,I-94,WB,44.94893,-92.9276,0
5119,Mainline sensor,I-94,WB,44.9487,-92.935,0
5134,Mainline sensor,I-94,WB,44.94869,-92.95679,1
5135,Mainline sensor,I-94,WB,44.94869,-92.95679,2
5136,Mainline sensor,I-94,WB,44.94877,-92.96922,1
5137,Mainline sensor,I-94,WB,44.94877,-92.96922,2
5138,Mainline sensor,I-94,WB,44.94877,-92.96922,3
5139,Mainline sensor,I-94,WB,44.94877,-92.96922,4
5140,Mainline sensor,I-94,WB,44.94854,-92.9833,0
5141,Mainline sensor,I-94,WB,44.94855,-92.98462,1
5142,Mainline sensor,I-94,WB,44.94855,-92.98462,2
5143,Mainline sensor,I-94,WB,44.94855,-92.98892,0
5144,Mainline sensor,I-94,WB,44.94932,-92.99639,2
5145,Mainline sensor,I-94,WB,44.94971,-92.99909,1
5146,Mainline sensor,I-94,WB,44.94971,-92.99909,2
5147,Mainline sensor,I-94,WB,44.94995,-93.00079,1
5148,Mainline sensor,I-94,WB,44.94971,-92.99909,3
5149,Mainline sensor,I-94,WB,44.95088,-93.00895,0
5150,Mainline sensor,I-94,WB,44.95173,-93.01782,1
5151,Mainline sensor,I-94,WB,44.95173,-93.01782,2
5152,Mainline sensor,I-94,WB,44.95173,-93.01782,3
5153,Mainline sensor,I-94,WB,44.94855,-92.98462,3
5154,Mainline sensor,I-94,WB,44.95165,-93.01945,0
5155,Mainline sensor,I-94,WB,44.95142,-93.02278,0
5156,Mainline sensor,I-94,WB,44.95144,-93.02552,1
5157,Mainline sensor,I-94,WB,44.95144,-93.02552,2
5158,Mainline sensor,I-94,WB,44.95144,-93.02552,3
5159,Mainline sensor,I-94,WB,44.95151,-93.02745,0
5160,Mainline sensor,I-94,WB,44.95245,-93.0354,0
5161,Mainline sensor,I-94,WB,44.95278,-93.03929,1
5162,Mainline sensor,I-94,WB,44.95278,-93.03929,2
5163,Mainline sensor,I-94,WB,44.95278,-93.03929,3
5164,Mainline sensor,I-94,WB,44.95245,-93.047,1
5165,Mainline sensor,I-94,WB,44.95245,-93.047,2
5171,Mainline sensor,I-94,WB,44.95201,-93.05166,1
5172,Mainline sensor,I-94,WB,44.95201,-93.05166,2
5173,Mainline sensor,I-94,WB,44.95201,-93.05166,3
5174,Mainline sensor,I-94,WB,44.95201,-93.05166,4
5175,Mainline sensor,I-94,WB,44.95201,-93.05166,5
52,Mainline sensor,I-94,EB,45.00952,-93.28285,4
53,Mainline sensor,I-94,EB,45.00952,-93.28285,5
5310,Mainline sensor,I-94,EB,44.96696,-93.22039,2
5323,Mainline sensor,I-94,WB,44.97914,-93.28726,0
5325,Mainline sensor,I-94,WB,44.99401,-93.28342,0
5331,Mainline sensor,I-94,WB,45.10231,-93.45711,0
5333,Mainline sensor,I-94,WB,45.10681,-93.46324,0
5334,Mainline sensor,I-94,WB,45.11559,-93.47688,1
5335,Mainline sensor,I-94,WB,45.11559,-93.47688,2
5336,Mainline sensor,I-94,WB,45.11559,-93.47688,3
5337,Mainline sensor,I-94,WB,45.12282,-93.48261,0
5338,Mainline sensor,I-94,WB,45.12575,-93.48437,1
5339,Mainline sensor,I-94,WB,45.12575,-93.48437,2
5340,Mainline sensor,I-94,WB,45.12575,-93.48437,3
5342,Mainline sensor,I-94,WB,45.12949,-93.48685,0
5343,Mainline sensor,I-94,WB,45.13796,-93.49411,1
5344,Mainline sensor,I-94,WB,45.13796,-93.49411,2
5345,Mainline sensor,I-94,WB,45.13796,-93.49411,3
5346,Mainline sensor,I-94,WB,45.14886,-93.50067,2
5347,Mainline sensor,I-94,WB,45.14886,-93.50067,3
5348,Mainline sensor,I-94,WB,45.14886,-93.50067,4
5349,Mainline sensor,I-94,WB,45.16129,-93.51775,2
5350,Mainline sensor,I-94,WB,45.16129,-93.51775,3
5351,Mainline sensor,I-94,WB,45.16129,-93.51775,4
5352,Mainline sensor,I-94,WB,45.1737,-93.52682,2
5353,Mainline sensor,I-94,WB,45.1737,-93.52682,3
5354,Mainline sensor,I-94,WB,45.1737,-93.52682,4
5355,Mainline sensor,I-94,WB,45.18456,-93.53789,2
5356,Mainline sensor,I-94,WB,45.18456,-93.53789,3
5357,Mainline sensor,I-94,WB,45.18456,-93.53789,4
5358,Mainline sensor,I-94,WB,45.19328,-93.54854,1
5359,Mainline sensor,I-94,WB,45.19328,-93.54854,2
5360,Mainline sensor,I-94,WB,45.19652,-93.55598,0
5361,Mainline sensor,I-94,WB,45.19547,-93.55356,1
5362,Mainline sensor,I-94,WB,45.19547,-93.55356,2
5363,Mainline sensor,I-94,WB,45.19547,-93.55356,3
5366,Mainline sensor,I-94,EB,45.19636,-93.55622,0
5367,Mainline sensor,I-94,EB,45.19526,-93.55367,1
5368,Mainline sensor,I-94,EB,45.19526,-93.55367,2
5370,Mainline sensor,I-94,EB,45.19493,-93.5529,0
5372,Mainline sensor,I-94,EB,45.1931,-93.54872,0
5373,Mainline sensor,I-94,EB,45.18444,-93.53815,2
5374,Mainline sensor,I-94,EB,45.18444,-93.53815,3
5375,Mainline sensor,I-94,EB,45.18444,-93.53815,4
5376,Mainline sensor,I-94,EB,45.17367,-93.52713,2
5377,Mainline sensor,I-94,EB,45.17367,-93.52713,3
5378,Mainline sensor,I-94,EB,45.17367,-93.52713,4
5379,Mainline sensor,I-94,EB,45.16113,-93.51797,2
5380,Mainline sensor,I-94,EB,45.16113,-93.51797,3
5381,Mainline sensor,I-94,EB,45.16113,-93.51797,4
5382,Mainline sensor,I-94,EB,45.14872,-93.50103,2
5383,Mainline sensor,I-94,EB,45.14872,-93.50103,3
